customer_id,name,email,phone,customer_type,total_orders,successful_payments,failed_payments,lifetime_value,historical_success_rate
CUST_01419,Krishna Mani,baradurvashi@example.net,00274067582,returning,3,2,1,133057.69,0.667
CUST_01420,Sudiksha Salvi,kamyaagate@example.com,+910036385646,new,28,21,7,163190.45,0.75
CUST_01421,Barkha Sem,divya97@example.net,3183997984,new,18,12,6,25020.06,0.667
CUST_01422,Aarini Toor,lbanerjee@example.net,5504932664,returning,26,22,4,168985.13,0.846
CUST_01423,Joshua Deep,aariniraj@example.org,+911289811594,new,38,31,7,130228.1,0.816
CUST_01424,Vedant Krishnamurthy,agrawalelijah@example.org,7622398474,returning,12,10,2,3139.21,0.833
CUST_01425,Neel Om,vshenoy@example.net,7188822378,new,5,3,2,24875.84,0.6
CUST_01426,Dalbir Narayan,ekansh68@example.org,01349564799,new,29,20,9,181450.04,0.69
CUST_01427,Mahika Bakshi,yutika67@example.net,09638309723,new,3,2,1,23439.35,0.667
CUST_01428,Jagdish Bedi,dhaliwalomisha@example.org,06201655578,vip,14,14,0,159701.68,1.0
CUST_01429,Arunima Narayanan,zvirk@example.com,05751247640,returning,8,6,2,151369.1,0.75
CUST_01430,Charles Raju,hnazareth@example.com,2405166545,new,37,31,6,46599.77,0.838
CUST_01431,Mitesh Gill,chasmum41@example.net,9740233868,new,12,8,4,117005.42,0.667
CUST_01432,Anay Vala,eeshasinghal@example.org,1703630944,vip,30,29,1,69457.7,0.967
CUST_01433,Simon Vala,lbhat@example.org,5089830941,returning,21,17,4,195292.46,0.81
CUST_01434,Amruta Arora,mbhatti@example.com,7972452841,new,4,3,1,83497.36,0.75
CUST_01435,Janani Ramachandran,agastya45@example.org,03567480957,new,17,10,7,17814.92,0.588
CUST_01436,Zayan Bahl,chakradev26@example.org,+919442031589,vip,13,12,1,45021.32,0.923
CUST_01437,Gaurangi Verma,anay73@example.com,+910319777486,returning,10,9,1,108097.77,0.9
CUST_01438,Janani Pau,moreekalinga@example.net,04823088295,returning,7,7,0,178992.38,1.0
CUST_01439,Yoshita Malhotra,salvinathan@example.org,3260586942,new,5,3,2,182022.52,0.6
CUST_01440,Osha Srivastava,zaitra31@example.com,+910662931518,returning,2,2,0,37639.14,1.0
CUST_01441,Upadhriti Zachariah,chaitalydin@example.com,05946989062,returning,3,3,0,66975.9,1.0
CUST_01442,Kiaan Sharma,thomassom@example.org,09890223790,returning,26,22,4,129088.06,0.846
CUST_01443,Priya Mutti,sara08@example.com,07954176755,vip,32,30,2,101276.23,0.938
CUST_01444,Faras Zachariah,sethishivansh@example.com,1591579089,returning,5,4,1,1325.19,0.8
CUST_01445,Kala Uppal,zganesh@example.net,+918488763802,vip,31,28,3,134058.37,0.903
CUST_01446,Varenya Rastogi,dorawazir@example.net,01219051881,vip,22,21,1,100453.39,0.955
CUST_01447,Lila Chaudhari,avisuresh@example.org,06901079237,returning,6,5,1,213408.85,0.833
CUST_01448,Maanas Ram,udarshmaharaj@example.net,6497035067,new,30,24,6,72844.69,0.8
CUST_01449,Triveni Vaidya,yvenkataraman@example.net,+913557077312,new,36,20,16,96348.84,0.556
CUST_01450,Harish Naidu,harini05@example.com,0521879938,new,25,22,3,157838.96,0.88
CUST_01451,Ati Lall,mukhopadhyayjhalak@example.net,3114147012,new,6,5,1,109776.95,0.833
CUST_01452,Ekantika Bawa,nandiniwason@example.com,+915689109779,new,3,2,1,180074.89,0.667
CUST_01453,Chatresh Dhar,chasmumloke@example.com,08446794036,returning,32,26,6,198288.42,0.812
CUST_01454,Chanchal Bains,sankarantejas@example.org,5737831597,returning,32,27,5,208645.45,0.844
CUST_01455,Sneha Dyal,revakaur@example.org,6830291585,returning,2,2,0,14485.59,1.0
CUST_01456,Nihal Karan,parthmital@example.org,05185483966,returning,3,2,1,53313.7,0.667
CUST_01457,Unnati Johal,bishakha67@example.net,06215958417,returning,34,29,5,169680.42,0.853
CUST_01458,Ishwar Samra,satheaarush@example.com,+912218169814,returning,10,9,1,58629.92,0.9
CUST_01459,Vedant Mital,varsha60@example.net,4837740292,new,10,7,3,5256.22,0.7
CUST_01460,Bhavya Khurana,ayushdoshi@example.com,5099621836,vip,40,36,4,175473.55,0.9
CUST_01461,Sneha Sharaf,purohitojasvi@example.com,01025634202,new,12,9,3,226213.26,0.75
CUST_01462,Kiaan Kannan,balveer13@example.net,06836759017,returning,7,6,1,43087.0,0.857
CUST_01463,Ekbal Narang,dakshamajumdar@example.com,+914409233517,returning,7,5,2,148946.86,0.714
CUST_01464,Megha Patel,imohanty@example.com,+911863726319,returning,5,5,0,106839.76,1.0
CUST_01465,Lakshmi Natt,nakul27@example.net,06414900385,returning,26,21,5,243975.39,0.808
CUST_01466,Praneel Natt,devansh34@example.com,4867228839,returning,9,7,2,241190.75,0.778
CUST_01467,Charita Singh,vivaanbhatti@example.com,04615749325,new,3,2,1,84208.18,0.667
CUST_01468,Ishwar Lad,hvora@example.com,5312040954,new,10,8,2,42428.69,0.8
CUST_01469,Ridhi Tandon,gsandal@example.net,+910858001873,new,11,8,3,231456.04,0.727
CUST_01470,Devika Jhaveri,nairgeorge@example.org,03678621078,new,7,6,1,158232.56,0.857
CUST_01471,Tanmayi Chatterjee,raviekaja@example.com,02570680269,new,11,6,5,121998.38,0.545
CUST_01472,Yash Bora,adya23@example.org,00023028655,new,12,10,2,176831.94,0.833
CUST_01473,Eta Devi,bhavyachandran@example.org,02066701514,returning,19,16,3,201949.24,0.842
CUST_01474,Lucky Bahl,rattipanini@example.org,+918222240053,returning,9,7,2,160136.51,0.778
CUST_01475,Qarin Goda,pradhankrishna@example.org,0190113484,returning,27,22,5,44049.96,0.815
CUST_01476,Udant Chaudhuri,vedantghosh@example.com,+918613239456,returning,39,31,8,125221.96,0.795
CUST_01477,Gauri Date,dakshagrewal@example.net,04497602498,vip,20,19,1,1640.23,0.95
CUST_01478,Pushti Hans,owen09@example.com,+916773498529,new,8,7,1,244209.47,0.875
CUST_01479,Vincent Parekh,vchanda@example.net,+916655914762,returning,35,30,5,116321.89,0.857
CUST_01480,Yatin Vaidya,sahaomaja@example.com,+914753369524,returning,14,11,3,48832.89,0.786
CUST_01481,Anika Ramesh,qnadkarni@example.org,03896298532,returning,31,26,5,40360.02,0.839
CUST_01482,Samaksh Rama,tdora@example.org,07127638354,vip,4,4,0,71623.6,1.0
CUST_01483,Bhavini Roy,xiti63@example.net,0616824979,returning,22,19,3,222574.86,0.864
CUST_01484,Faras Sagar,pandyaudarsh@example.net,1168371030,returning,7,6,1,231252.91,0.857
CUST_01485,Sathvik Som,ladlibhargava@example.com,2014896780,new,2,1,1,29458.24,0.5
CUST_01486,Libni Maharaj,jacobdeep@example.org,06394762542,returning,29,25,4,81830.09,0.862
CUST_01487,Lipika Minhas,nidra33@example.net,+917299403694,new,21,13,8,27978.15,0.619
CUST_01488,Imaran Golla,trajagopal@example.com,7196706833,new,16,13,3,217536.63,0.812
CUST_01489,Thomas Choudhry,cheemalopa@example.org,+915901639949,new,15,9,6,146480.52,0.6
CUST_01490,Finn Hayer,vincentmagar@example.com,+917673481409,new,28,17,11,232007.84,0.607
CUST_01491,Gaurang Bhatia,sarafwakeeta@example.net,+910148116049,returning,25,21,4,114706.18,0.84
CUST_01492,Aryan Batta,neel02@example.net,6616801990,new,23,21,2,50951.62,0.913
CUST_01493,Bishakha Dhawan,iyeraarna@example.net,5484203531,new,37,21,16,34557.12,0.568
CUST_01494,Darsh Sridhar,sunderharish@example.org,6015711713,returning,30,25,5,190204.73,0.833
CUST_01495,Guneet More,deshmukhchavvi@example.com,0288141128,new,19,14,5,197491.97,0.737
CUST_01496,Chandani Nadig,vedhikaborde@example.net,+916785764639,returning,40,37,3,144741.3,0.925
CUST_01497,William Buch,tatacharvi@example.net,+916194232154,returning,15,12,3,214314.95,0.8
CUST_01498,Faqid Khanna,nayaktejas@example.com,+916962616845,returning,14,12,2,209328.76,0.857
CUST_01499,Oliver Naidu,watikamuni@example.org,+912547179899,new,28,23,5,62040.22,0.821
CUST_01500,Jagrati Sandhu,gmandal@example.net,3005195675,new,38,24,14,231906.18,0.632
CUST_01501,Sathvik Pau,yamini42@example.org,01726625650,vip,37,36,1,104734.08,0.973
CUST_01502,Lavanya Anand,qbajaj@example.org,+914413068624,new,31,25,6,126301.97,0.806
CUST_01503,Yauvani Saxena,ahluwaliaaarush@example.net,06890417282,returning,26,22,4,199605.37,0.846
CUST_01504,Urmi Reddy,rehaanthaker@example.net,+911522328222,returning,29,25,4,21231.34,0.862
CUST_01505,Bhanumati Arya,urishilla52@example.net,+915999400410,returning,27,25,2,33611.64,0.926
CUST_01506,Sneha D’Alia,kashishchaudry@example.net,+913505357228,new,6,3,3,167424.38,0.5
CUST_01507,Abhimanyu Sarkar,jacob57@example.net,+919783028010,new,30,26,4,186948.03,0.867
CUST_01508,Harsh Mani,xavier41@example.net,02814478674,new,30,21,9,35086.67,0.7
CUST_01509,Balhaar Gill,uppaludant@example.org,03578037891,returning,12,11,1,92919.9,0.917
CUST_01510,Gunbir Kapadia,pkrishna@example.net,09905585575,returning,1,1,0,18139.3,1.0
CUST_01511,Ansh Mall,aadisaini@example.net,09045289860,returning,22,19,3,74499.2,0.864
CUST_01512,Ekalinga Bava,anarula@example.com,+913745701652,returning,40,34,6,198722.45,0.85
CUST_01513,Oeshi Chander,omyabiswas@example.com,8025308437,returning,6,5,1,84255.82,0.833
CUST_01514,Naveen Rao,amruta47@example.com,+915084232423,vip,33,33,0,168825.92,1.0
CUST_01515,Yauvani Agrawal,mahalfariq@example.com,2415536915,returning,8,7,1,116605.54,0.875
CUST_01516,Divya Shanker,ayush62@example.com,6024257033,new,24,15,9,139918.22,0.625
CUST_01517,Maanas Nigam,jagrati23@example.org,08286304029,new,14,8,6,84064.95,0.571
CUST_01518,Manya Gour,savantnakul@example.org,04292204167,returning,31,28,3,188193.15,0.903
CUST_01519,Jagdish Parmer,patrickravi@example.com,3706325031,returning,14,13,1,190341.03,0.929
CUST_01520,Naksh Tella,mittalishita@example.org,+912061901933,new,18,13,5,106020.82,0.722
CUST_01521,Kashvi Kara,fsur@example.net,+910002956162,new,24,16,8,121813.61,0.667
CUST_01522,Harini Puri,waida18@example.net,05940799230,returning,8,7,1,133210.17,0.875
CUST_01523,Hemangini Kalla,vivaanbutala@example.com,7781456474,returning,19,16,3,92352.39,0.842
CUST_01524,Sachi Arya,merchantira@example.org,9117766650,returning,5,4,1,221052.76,0.8
CUST_01525,Peter Sinha,ibhavsar@example.org,2815780619,new,26,22,4,72448.99,0.846
CUST_01526,Nachiket Deo,ekapadcomar@example.com,08706763532,vip,7,6,1,28450.13,0.857
CUST_01527,Rushil Sunder,zachariaishani@example.net,+911268485637,new,10,9,1,130411.57,0.9
CUST_01528,Fiyaz Mangal,devikahans@example.org,+910375398923,returning,19,16,3,170759.64,0.842
CUST_01529,Sarthak Dhar,rajeshri59@example.net,8669327841,vip,31,29,2,111243.08,0.935
CUST_01530,Saksham Taneja,koommen@example.org,03820114065,returning,19,15,4,5998.14,0.789
CUST_01531,Priya Ramaswamy,qarin67@example.org,01272455337,returning,34,30,4,103217.09,0.882
CUST_01532,Manya Murthy,asingh@example.com,7849622494,new,21,15,6,166630.91,0.714
CUST_01533,Jai Bains,niharika25@example.org,09296568512,returning,36,30,6,76368.54,0.833
CUST_01534,Oviya Date,tsahni@example.com,+919350979344,new,20,12,8,65371.86,0.6
CUST_01535,Elijah Deep,mitrarajeshri@example.net,00223477804,returning,19,17,2,12306.07,0.895
CUST_01536,Waida Sheth,kashvidada@example.net,00703398214,new,30,27,3,154848.24,0.9
CUST_01537,Maanas Kibe,saidugal@example.net,+919451676706,new,35,23,12,243314.92,0.657
CUST_01538,Niharika Kanda,zinalsandhu@example.org,+911122008484,returning,10,8,2,29670.88,0.8
CUST_01539,Lipika Kulkarni,samarthkala@example.com,09608289671,vip,37,34,3,65471.6,0.919
CUST_01540,Lakshmi Anand,zehaan94@example.com,2085649013,new,36,29,7,166555.54,0.806
CUST_01541,Advika Pingle,kalekavya@example.org,0115461758,vip,10,9,1,135196.72,0.9
CUST_01542,Chanakya Kalita,mangalaadhya@example.net,+910404315668,new,20,12,8,6718.84,0.6
CUST_01543,Faqid Kala,rayaan81@example.com,3747558030,vip,10,10,0,231988.92,1.0
CUST_01544,Harshil Rau,lakshmi47@example.org,07840190271,new,35,31,4,83154.52,0.886
CUST_01545,Samarth Sule,saringirik@example.org,08668611997,returning,31,29,2,242416.59,0.935
CUST_01546,Reva Parekh,rushildutta@example.com,+917050583534,returning,37,33,4,199994.26,0.892
CUST_01547,Ekalinga Pall,cnarang@example.net,+918535339982,returning,29,24,5,28522.75,0.828
CUST_01548,Nathaniel Rama,gdhar@example.com,7580158466,returning,3,2,1,137964.52,0.667
CUST_01549,Sathvik Agrawal,abeerdoshi@example.net,03272766983,new,26,20,6,55481.02,0.769
CUST_01550,Edhitha Boase,darsh25@example.org,5461308730,new,21,12,9,160507.51,0.571
CUST_01551,Jeremiah Anand,jkapur@example.net,+917777118425,returning,15,14,1,191890.23,0.933
CUST_01552,Vasana Thaman,aissac@example.net,+910712102423,new,6,4,2,111641.79,0.667
CUST_01553,Bina Suresh,charlespalla@example.net,7771961997,returning,6,6,0,98908.69,1.0
CUST_01554,Krisha Patla,xpalla@example.com,07640996833,returning,39,34,5,235878.84,0.872
CUST_01555,Amaira Babu,perimax@example.org,02653793221,vip,24,22,2,179132.96,0.917
CUST_01556,Aarna Kohli,shankeransh@example.com,4736015791,returning,25,21,4,71520.27,0.84
CUST_01557,Falguni Barad,bassiekapad@example.com,2600802658,new,29,25,4,22355.86,0.862
CUST_01558,Advika Sidhu,tamanna83@example.org,04883571921,returning,29,26,3,104194.64,0.897
CUST_01559,Neha Sodhi,krishnanleena@example.org,8664320317,returning,11,10,1,242604.99,0.909
CUST_01560,Nikita Sampath,madhav82@example.com,08549272400,returning,27,21,6,147001.43,0.778
CUST_01561,Lohit Bail,fbawa@example.com,6051908543,new,14,9,5,247101.42,0.643
CUST_01562,Warhi Contractor,ujain@example.org,3356369301,returning,22,17,5,240043.78,0.773
CUST_01563,Dakshesh Barad,vorawahab@example.org,7810480283,returning,6,5,1,159882.1,0.833
CUST_01564,Arya Bhattacharyya,pranit90@example.net,3043766136,new,12,9,3,177706.63,0.75
CUST_01565,Onkar Walla,valafitan@example.org,+916815947470,returning,9,7,2,208154.79,0.778
CUST_01566,Thomas Borah,bansalikshita@example.net,3309673979,new,32,18,14,206648.95,0.562
CUST_01567,Liam Chandra,morarlogan@example.net,09376501676,returning,20,17,3,185094.08,0.85
CUST_01568,Guneet Upadhyay,zsrinivas@example.org,8836368850,new,1,1,0,75392.27,1.0
CUST_01569,Mekhala Edwin,lratti@example.net,+912666788093,returning,31,24,7,166645.41,0.774
CUST_01570,Mekhala Chada,knair@example.org,9890749935,new,12,9,3,172116.87,0.75
CUST_01571,Krishna Naik,vansha77@example.org,05976408385,new,8,7,1,123516.03,0.875
CUST_01572,Edhitha Balan,mannanjeet@example.com,+916578939129,vip,39,38,1,145475.91,0.974
CUST_01573,Meghana Panchal,warriorridhi@example.org,1486005009,returning,17,15,2,119272.16,0.882
CUST_01574,Adweta Madan,sanyaswamy@example.com,7030293011,returning,8,7,1,183372.84,0.875
CUST_01575,Harini Arya,tripathimahika@example.net,+917429069522,new,17,10,7,15098.34,0.588
CUST_01576,Utkarsh Gulati,hkade@example.net,0620073024,new,9,6,3,13695.64,0.667
CUST_01577,Lekha Sampath,aashiseth@example.com,+917405714469,new,23,13,10,73270.19,0.565
CUST_01578,Nikita Tandon,chandran68@example.com,+915445345146,returning,5,4,1,191727.39,0.8
CUST_01579,Omya Pandya,amritatoor@example.org,08358626736,new,7,5,2,42200.41,0.714
CUST_01580,Chandani Vasa,wridesh20@example.net,07587089432,new,21,18,3,171399.3,0.857
CUST_01581,Tejas Krishnamurthy,yagnesh69@example.net,08050450509,new,24,14,10,145221.64,0.583
CUST_01582,Amruta Rattan,ugandhi@example.org,+917342939077,returning,1,1,0,70713.73,1.0
CUST_01583,Vrishti Dhar,anamika50@example.org,0162585150,returning,27,22,5,227741.6,0.815
CUST_01584,Aayush Mital,arin28@example.org,03531279433,new,10,7,3,207977.6,0.7
CUST_01585,Ganga Guha,chaudhryisaac@example.org,+915904265274,returning,36,31,5,207938.34,0.861
CUST_01586,Radha Rai,hemanginichoudhry@example.net,+918573838554,returning,35,31,4,175715.09,0.886
CUST_01587,Faris Lad,zbaria@example.net,1935117455,returning,27,23,4,19561.88,0.852
CUST_01588,Thomas Setty,sahnikrishna@example.com,+918167337461,returning,2,2,0,78237.58,1.0
CUST_01589,Gabriel Nadkarni,bprasad@example.net,2641260848,new,29,25,4,149613.34,0.862
CUST_01590,Yasti Sathe,adutta@example.net,0693196303,returning,22,17,5,76518.72,0.773
CUST_01591,Ethan Sarin,tbhargava@example.com,+915998226731,returning,8,6,2,214275.39,0.75
CUST_01592,Tanveer Mand,balvanmorar@example.net,01420259364,new,15,10,5,52855.33,0.667
CUST_01593,Chakradhar Dhillon,wazirchhabra@example.org,02755767299,vip,28,27,1,196115.42,0.964
CUST_01594,Imaran Narula,arjun44@example.org,+918343695310,new,31,25,6,11107.98,0.806
CUST_01595,Veda Sule,chhabraekani@example.org,02917926517,new,33,25,8,117536.04,0.758
CUST_01596,Neel Upadhyay,sanelohit@example.net,1087392219,vip,3,3,0,167062.81,1.0
CUST_01597,Mekhala Borra,saanvi37@example.com,01052987707,returning,8,7,1,51747.6,0.875
CUST_01598,Hiral Buch,ronith04@example.com,00020268387,vip,12,12,0,7800.15,1.0
CUST_01599,Tanay Mukherjee,christopher29@example.com,6760304093,new,18,16,2,87285.22,0.889
CUST_01600,Nikita Sharaf,chameli18@example.net,2368810138,new,33,27,6,153432.63,0.818
CUST_01601,Sanya Gera,bavadipta@example.org,+913460184220,returning,5,4,1,144744.35,0.8
CUST_01602,Wahab Wason,janakikeer@example.org,+918316816360,new,14,11,3,241083.82,0.786
CUST_01603,Gabriel Srinivas,lajitaarora@example.com,8947672000,new,35,19,16,181474.66,0.543
CUST_01604,Kai Buch,harish07@example.org,01634850895,vip,33,32,1,118941.52,0.97
CUST_01605,Pranit Kalita,hahuja@example.com,+911919445456,returning,12,10,2,239458.06,0.833
CUST_01606,Lucky Rana,hamsini61@example.net,+917671377188,new,23,21,2,106310.92,0.913
CUST_01607,Lohit Sandal,iryarattan@example.org,+916678305573,returning,27,21,6,246160.88,0.778
CUST_01608,Guneet Hayre,cmangat@example.org,2346144662,new,8,6,2,124206.1,0.75
CUST_01609,Panini Jayaraman,aadiminhas@example.net,+911761421524,new,19,14,5,10631.84,0.737
CUST_01610,Isaiah Ranganathan,ajohal@example.com,00465689698,new,8,5,3,114507.97,0.625
CUST_01611,Anthony Kalita,akashyap@example.org,08379363159,returning,29,23,6,102116.91,0.793
CUST_01612,Maanav Comar,vasudhabhardwaj@example.com,09341040629,vip,28,26,2,17867.48,0.929
CUST_01613,Finn Seth,kabirvarghese@example.org,07183018179,returning,31,29,2,92176.63,0.935
CUST_01614,Chatresh Srinivasan,sara89@example.net,8497499799,new,32,25,7,99394.25,0.781
CUST_01615,Diya Edwin,hredhaanswaminathan@example.org,+914865658189,returning,6,5,1,99005.46,0.833
CUST_01616,Aditya Sant,tailorsiddharth@example.net,5631631297,returning,7,6,1,223160.69,0.857
CUST_01617,Indira Sen,oeshichauhan@example.com,4963788119,new,24,21,3,84988.6,0.875
CUST_01618,Chatresh Ramanathan,champakcomar@example.org,0716753216,returning,26,20,6,209608.23,0.769
CUST_01619,Robert Sama,khuranafaraj@example.com,8549004903,returning,18,16,2,191610.05,0.889
CUST_01620,Nihal Parikh,kamya85@example.net,+915639981274,returning,26,21,5,166835.91,0.808
CUST_01621,Mitesh Dhillon,hema17@example.com,+919258147621,vip,32,30,2,37269.84,0.938
CUST_01622,Raghav Ravi,daramegha@example.org,9454138453,returning,8,6,2,124569.81,0.75
CUST_01623,Dipta Ramachandran,charleskibe@example.org,09685909645,returning,9,7,2,184580.69,0.778
CUST_01624,Krishna Mall,godahritik@example.com,03516681133,returning,32,28,4,243032.1,0.875
CUST_01625,Rehaan Sanghvi,ebalakrishnan@example.net,+911734024222,new,21,13,8,155680.71,0.619
CUST_01626,Girindra Vohra,darshsabharwal@example.net,+912365401814,new,5,4,1,130227.25,0.8
CUST_01627,Amrita Ganguly,anika20@example.org,4350947651,returning,30,24,6,165692.26,0.8
CUST_01628,Yutika Sandhu,nayaromaja@example.com,+919941475398,returning,17,15,2,202465.66,0.882
CUST_01629,Reyansh Sibal,nagarajandeepa@example.net,+914519082611,returning,2,2,0,8383.83,1.0
CUST_01630,Ryan Nadkarni,nnagarajan@example.com,+919920237666,returning,8,7,1,78982.52,0.875
CUST_01631,Oscar Ganesh,vivaan38@example.com,+919411839093,new,30,17,13,44628.86,0.567
CUST_01632,Jonathan Mand,chaitalyagate@example.com,02834633488,returning,20,19,1,41453.99,0.95
CUST_01633,Wazir Kurian,urmiprabhakar@example.org,8669408654,returning,20,18,2,122120.0,0.9
CUST_01634,Bhavani Krish,leeladeol@example.net,05074350952,new,32,25,7,171500.85,0.781
CUST_01635,Anita Srinivasan,kothariprisha@example.net,04535917650,returning,31,27,4,39499.58,0.871
CUST_01636,Tanvi Dash,aayushbarad@example.net,5428873449,new,17,12,5,242732.25,0.706
CUST_01637,Krishna Varty,csani@example.net,9947061706,returning,23,21,2,71467.17,0.913
CUST_01638,Frederick Lal,fbutala@example.org,+918471567566,new,38,22,16,209315.07,0.579
CUST_01639,Aadi Nigam,tiwaripahal@example.org,1674492343,new,38,21,17,222890.05,0.553
CUST_01640,Radhika Varughese,anirudh45@example.org,5669375402,new,7,5,2,247990.41,0.714
CUST_01641,Pranav Saran,sinhaoliver@example.com,01402503857,returning,4,4,0,62279.68,1.0
CUST_01642,Orinder Puri,yoshita16@example.org,4936806358,returning,38,29,9,172153.82,0.763
CUST_01643,Timothy Bahl,bainsfariq@example.org,08969519304,returning,8,7,1,5418.14,0.875
CUST_01644,Manan Suri,hpalla@example.com,00365620363,new,30,23,7,105907.02,0.767
CUST_01645,Daksha Manda,aarnarau@example.net,6331812335,returning,27,22,5,174141.64,0.815
CUST_01646,Oviya Chakrabarti,cbatta@example.org,+917445776262,returning,21,17,4,97880.05,0.81
CUST_01647,Yash Ramanathan,uyohannan@example.net,+918989774759,returning,32,25,7,168940.27,0.781
CUST_01648,Bhavini Khatri,yadavi52@example.net,03774037676,new,33,28,5,167013.19,0.848
CUST_01649,Baghyawati Bakshi,mason07@example.com,05149753411,new,20,14,6,109279.79,0.7
CUST_01650,Urishilla Johal,danielbhardwaj@example.org,0940656582,returning,5,5,0,134190.59,1.0
CUST_01651,Bina Lall,yash85@example.net,6535232660,new,4,3,1,143593.41,0.75
CUST_01652,Balhaar Lad,kbalakrishnan@example.net,+911034956119,returning,40,36,4,23443.48,0.9
CUST_01653,Dipta Buch,chaudryeesha@example.net,+917466144776,returning,7,6,1,68704.55,0.857
CUST_01654,Yashvi Rege,racharya@example.net,09666829052,returning,34,29,5,52829.92,0.853
CUST_01655,Netra Oza,anay89@example.org,02330292764,returning,20,17,3,75327.3,0.85
CUST_01656,Diya Mall,nkhurana@example.net,02214051318,returning,21,17,4,100874.09,0.81
CUST_01657,Krisha Bali,vedhika47@example.org,+918914785247,returning,30,27,3,137116.84,0.9
CUST_01658,Chasmum Dave,guhafalak@example.net,04102387351,returning,34,31,3,144422.4,0.912
CUST_01659,Odika Mukherjee,tsrinivas@example.org,+911351830258,new,30,19,11,159662.63,0.633
CUST_01660,Rohan Loke,inadkarni@example.org,03988521789,returning,28,26,2,181790.46,0.929
CUST_01661,Hemal Bhardwaj,faqid28@example.com,05816759238,new,13,9,4,37362.05,0.692
CUST_01662,Gunbir Kannan,gavin80@example.net,+913814634292,new,20,17,3,102859.94,0.85
CUST_01663,Naksh Chauhan,ubika30@example.net,1218527341,returning,5,4,1,211568.76,0.8
CUST_01664,Chakrika Ratti,hegdezaid@example.org,05530153030,new,19,15,4,64483.44,0.789
CUST_01665,Chaman Anne,isastry@example.org,1096598455,returning,26,21,5,37915.58,0.808
CUST_01666,Niharika Sankaran,dalajananda@example.com,+918299126994,new,20,14,6,140176.34,0.7
CUST_01667,Michael Bhakta,rmohanty@example.org,1061669100,returning,3,2,1,68541.63,0.667
CUST_01668,Nathaniel Krishna,jatinravel@example.net,+916822175626,new,18,14,4,44408.31,0.778
CUST_01669,Madhav Balasubramanian,anikataneja@example.net,1005932572,returning,32,29,3,14304.15,0.906
CUST_01670,Tamanna Bawa,nakuldhingra@example.org,+917485972438,returning,21,18,3,216859.36,0.857
CUST_01671,Jason Dhillon,gaurang45@example.org,0580286060,vip,27,26,1,168082.18,0.963
CUST_01672,Ayush Ghose,adwetaarya@example.com,04747695090,returning,26,24,2,181196.5,0.923
CUST_01673,Fiyaz Thakkar,rajata64@example.org,+911655623887,new,8,6,2,125312.01,0.75
CUST_01674,Lakshmi Palan,ekhanna@example.org,00622901138,new,38,34,4,232923.13,0.895
CUST_01675,Aditya Mammen,qmalhotra@example.com,+919903803514,new,6,4,2,31008.07,0.667
CUST_01676,Yatan Ganguly,darika19@example.net,+914790534728,returning,22,20,2,184440.47,0.909
CUST_01677,Jagrati Chander,nsom@example.net,+919532670848,returning,16,15,1,54893.09,0.938
CUST_01678,Odika Narula,ldixit@example.org,08228280183,new,14,12,2,110149.12,0.857
CUST_01679,Yatan Prakash,benjaminsarkar@example.net,5684676780,new,38,22,16,133600.76,0.579
CUST_01680,Arya Naik,varshaluthra@example.net,09597521353,returning,8,7,1,106233.44,0.875
CUST_01681,Vanya Naidu,forum92@example.net,9748741148,returning,18,17,1,234274.59,0.944
CUST_01682,Naksh Sangha,wnaidu@example.org,1997645349,new,24,20,4,5758.02,0.833
CUST_01683,Ishani Nadkarni,parmarrajata@example.com,+919678963009,vip,39,35,4,184992.7,0.897
CUST_01684,Indali Thaman,darshchoudhary@example.com,+910159722422,returning,4,4,0,197306.28,1.0
CUST_01685,Tanveer Mody,varsharaj@example.com,0984601804,new,36,25,11,159917.79,0.694
CUST_01686,Samar Hegde,abdul15@example.org,03586671554,returning,8,7,1,59477.28,0.875
CUST_01687,Omaja Babu,yash92@example.com,+919674627205,returning,1,1,0,98547.4,1.0
CUST_01688,Megha Mistry,chhabramichael@example.net,5672850215,vip,17,16,1,234112.44,0.941
CUST_01689,Teerth Korpal,tanksudiksha@example.com,08212626439,returning,20,16,4,222616.56,0.8
CUST_01690,Mitali Sridhar,bhavya60@example.com,9075199198,vip,21,21,0,191801.85,1.0
CUST_01691,Tanmayi Subramanian,kamala12@example.net,4414925316,returning,3,2,1,20483.59,0.667
CUST_01692,Pranav Venkatesh,zansinayar@example.net,7477656590,returning,32,27,5,103533.85,0.844
CUST_01693,Anirudh Pathak,chavvi94@example.net,3436877156,returning,28,26,2,205150.21,0.929
CUST_01694,Lohit Agate,chatura76@example.net,+914153597710,returning,17,14,3,88288.16,0.824
CUST_01695,Imaran Dasgupta,zayyan77@example.org,09431487225,returning,36,32,4,113588.81,0.889
CUST_01696,Upadhriti Tella,nandini41@example.org,04741685573,new,4,3,1,46343.04,0.75
CUST_01697,Max Khanna,jeevikapradhan@example.com,0957947581,returning,9,7,2,50418.79,0.778
CUST_01698,Neha Basu,adwetadalal@example.org,02334704071,new,37,21,16,39876.7,0.568
CUST_01699,Nandini Saxena,kumarwaida@example.net,7341855950,returning,9,8,1,171595.47,0.889
CUST_01700,Xalak Mander,neha01@example.com,+913961017590,returning,21,18,3,218439.71,0.857
CUST_01701,Henry Sarma,rajagopaltriveni@example.net,4907869285,new,12,9,3,206778.77,0.75
